file name,word,color,word,color,word,color,word,color,word,color,word,color,word,color,word,color,word,color,word,color,word,color,word,color,word,color,word,color,word,color,word,color,word,color,word,color,word,color,word,color,word,color,word,color,word,color,word,color,word,color
./stroop_ds/figs/color_nbyn_1712627673.png,purple,pink,brown,purple,pink,orange,purple,pink,brown,pink,pink,yellow,green,purple,red,purple,green,pink,black,green,orange,black,blue,gray,brown,black,brown,black,purple,blue,orange,green,brown,blue,blue,pink,yellow,yellow,white,orange,orange,red,gray,black,gray,yellow,red,green,white,yellow
./stroop_ds/figs/color_nbyn_1712627673.png,black,orange,red,red,brown,yellow,yellow,yellow,purple,white,green,purple,white,pink,green,purple,black,black,black,gray,purple,red,black,white,orange,green,pink,blue,gray,brown,black,brown,orange,black,white,gray,pink,pink,white,gray,purple,green,pink,red,orange,blue,black,blue,purple,green
./stroop_ds/figs/color_nbyn_1712627674.png,red,white,pink,gray,green,red,purple,black,gray,green,purple,green,yellow,red,blue,purple,purple,orange,blue,yellow,pink,black,pink,pink,brown,gray,white,orange,brown,black,green,blue,black,gray,red,purple,blue,red,white,brown,white,purple,white,pink,yellow,white,red,orange,red,pink
./stroop_ds/figs/color_nbyn_1712627674.png,yellow,black,gray,purple,gray,green,yellow,white,red,black,green,purple,black,blue,white,yellow,pink,green,pink,white,red,purple,brown,red,gray,red,brown,gray,brown,brown,green,purple,blue,blue,green,gray,red,brown,yellow,black,pink,brown,pink,green,black,orange,black,purple,pink,orange
./stroop_ds/figs/color_nbyn_1712627675.png,yellow,brown,red,brown,yellow,blue,pink,gray,purple,gray,blue,black,green,brown,purple,blue,yellow,blue,white,white,brown,red,white,white,brown,orange,red,green,brown,white,purple,gray,blue,gray,orange,black,brown,brown,brown,red,pink,white,black,white,red,red,green,blue,orange,white
./stroop_ds/figs/color_nbyn_1712627675.png,black,blue,orange,yellow,pink,orange,blue,orange,white,red,orange,red,gray,orange,green,pink,black,purple,purple,green,brown,yellow,purple,brown,red,brown,brown,blue,brown,yellow,white,purple,white,pink,green,blue,red,white,white,yellow,blue,black,pink,black,pink,black,yellow,brown,gray,purple
./stroop_ds/figs/color_nbyn_1712627675.png,gray,purple,pink,blue,brown,green,black,orange,orange,pink,green,blue,brown,orange,brown,yellow,purple,brown,orange,red,red,pink,orange,orange,orange,black,green,black,gray,white,green,orange,pink,brown,red,white,orange,orange,black,gray,pink,brown,yellow,black,yellow,black,white,green,purple,gray
./stroop_ds/figs/color_nbyn_1712627676.png,white,green,black,green,purple,white,white,orange,black,white,red,green,green,green,gray,green,blue,blue,yellow,brown,pink,pink,pink,blue,pink,green,blue,green,blue,orange,blue,blue,green,gray,red,black,white,gray,orange,brown,purple,gray,red,white,orange,orange,white,purple,white,green
./stroop_ds/figs/color_nbyn_1712627676.png,blue,brown,green,white,blue,brown,orange,black,orange,green,brown,brown,gray,orange,red,red,black,brown,orange,brown,blue,brown,blue,black,gray,white,red,white,pink,white,purple,blue,red,yellow,white,green,pink,orange,white,black,orange,white,orange,yellow,blue,pink,purple,white,white,green
./stroop_ds/figs/color_nbyn_1712627677.png,black,yellow,green,red,green,blue,gray,gray,white,yellow,brown,brown,orange,white,brown,white,white,pink,purple,black,orange,red,purple,black,red,purple,purple,purple,purple,gray,yellow,blue,green,orange,gray,brown,pink,pink,green,red,white,gray,orange,brown,yellow,gray,brown,red,white,red
./stroop_ds/figs/color_nbyn_1712627677.png,orange,green,blue,gray,purple,white,orange,black,blue,green,white,orange,yellow,green,yellow,gray,blue,brown,black,purple,brown,yellow,white,orange,pink,green,gray,brown,pink,yellow,black,black,red,orange,orange,brown,orange,black,black,pink,yellow,purple,gray,purple,purple,blue,purple,green,orange,gray
./stroop_ds/figs/color_nbyn_1712627678.png,white,orange,red,purple,orange,brown,purple,brown,pink,purple,green,orange,brown,white,gray,white,purple,gray,orange,red,purple,orange,blue,orange,brown,blue,white,pink,pink,white,white,brown,yellow,red,purple,pink,orange,blue,orange,pink,brown,purple,orange,white,white,orange,red,gray,orange,green
./stroop_ds/figs/color_nbyn_1712627678.png,green,red,yellow,red,pink,red,blue,gray,pink,orange,gray,brown,red,white,orange,red,yellow,blue,white,purple,yellow,green,black,brown,yellow,brown,purple,pink,brown,gray,red,gray,yellow,white,brown,yellow,orange,white,blue,gray,brown,gray,pink,white,pink,red,brown,gray,gray,yellow
./stroop_ds/figs/color_nbyn_1712627680.png,blue,yellow,yellow,white,pink,blue,orange,red,pink,orange,yellow,white,red,red,orange,pink,brown,black,brown,brown,white,red,blue,red,orange,purple,yellow,orange,green,white,pink,gray,purple,white,gray,brown,purple,purple,gray,black,blue,brown,blue,pink,yellow,yellow,pink,gray,purple,blue
./stroop_ds/figs/color_nbyn_1712627680.png,black,white,yellow,purple,red,red,green,yellow,yellow,gray,blue,brown,gray,brown,green,brown,pink,pink,red,yellow,white,black,white,purple,pink,gray,white,brown,brown,black,red,black,white,blue,purple,red,yellow,orange,orange,brown,red,blue,brown,brown,blue,red,white,brown,black,black
./stroop_ds/figs/color_nbyn_1712627681.png,brown,gray,pink,gray,purple,pink,red,blue,green,gray,red,orange,purple,red,green,gray,black,yellow,brown,pink,brown,brown,red,green,yellow,white,gray,red,gray,red,brown,green,orange,brown,green,orange,black,brown,red,orange,pink,gray,green,blue,green,green,pink,yellow,black,white
./stroop_ds/figs/color_nbyn_1712627681.png,white,green,green,pink,black,yellow,white,purple,white,purple,white,green,blue,green,gray,gray,pink,blue,pink,blue,purple,brown,purple,green,green,black,green,pink,purple,white,white,white,blue,red,orange,pink,yellow,blue,purple,brown,black,brown,gray,brown,pink,yellow,red,orange,orange,black
./stroop_ds/figs/color_nbyn_1712627682.png,orange,black,brown,gray,green,red,purple,black,gray,red,red,blue,yellow,pink,white,red,blue,gray,red,brown,gray,orange,yellow,red,white,blue,green,red,yellow,black,white,yellow,gray,blue,white,white,gray,white,yellow,blue,black,purple,green,white,red,red,white,blue,white,pink
./stroop_ds/figs/color_nbyn_1712627682.png,green,brown,green,white,brown,blue,white,red,blue,yellow,gray,blue,gray,pink,black,blue,gray,gray,green,yellow,red,gray,gray,purple,brown,red,brown,yellow,white,gray,yellow,blue,brown,white,yellow,red,yellow,yellow,purple,brown,pink,pink,orange,black,white,yellow,black,white,orange,orange
./stroop_ds/figs/color_nbyn_1712627683.png,pink,blue,green,pink,brown,red,white,brown,gray,brown,black,green,pink,yellow,black,red,gray,blue,white,gray,white,white,pink,red,pink,purple,brown,green,pink,gray,pink,white,blue,purple,orange,brown,gray,gray,brown,white,red,white,black,yellow,brown,pink,brown,orange,purple,green
./stroop_ds/figs/color_nbyn_1712627683.png,yellow,white,purple,orange,red,black,yellow,orange,white,yellow,gray,blue,white,red,brown,yellow,white,brown,white,brown,blue,orange,gray,gray,green,red,yellow,blue,yellow,orange,yellow,pink,black,red,brown,yellow,brown,pink,black,white,purple,white,blue,blue,yellow,blue,brown,blue,pink,orange
./stroop_ds/figs/color_nbyn_1712627684.png,purple,pink,red,orange,black,red,orange,black,green,gray,gray,gray,white,brown,purple,green,orange,brown,pink,gray,red,yellow,yellow,red,purple,red,purple,white,purple,yellow,yellow,white,white,pink,purple,purple,blue,yellow,orange,orange,blue,orange,pink,orange,blue,brown,white,pink,green,black
./stroop_ds/figs/color_nbyn_1712627684.png,purple,yellow,white,orange,red,blue,blue,black,green,white,orange,blue,orange,black,brown,white,white,green,brown,green,green,red,blue,purple,pink,black,gray,yellow,orange,white,blue,green,purple,green,orange,brown,black,blue,green,pink,yellow,orange,pink,red,red,purple,blue,purple,green,brown
./stroop_ds/figs/color_nbyn_1712627684.png,gray,blue,gray,purple,gray,pink,blue,blue,pink,orange,black,brown,red,blue,purple,blue,pink,pink,brown,brown,purple,red,gray,red,yellow,orange,brown,gray,gray,pink,pink,gray,white,black,purple,red,brown,purple,orange,red,blue,blue,green,yellow,orange,gray,gray,pink,gray,blue
./stroop_ds/figs/color_nbyn_1712627685.png,blue,yellow,yellow,red,black,purple,pink,blue,green,pink,brown,pink,purple,blue,black,orange,gray,brown,blue,red,purple,orange,purple,gray,pink,pink,white,purple,green,orange,blue,black,red,blue,white,orange,gray,blue,red,red,gray,yellow,purple,green,orange,gray,yellow,green,yellow,gray
./stroop_ds/figs/color_nbyn_1712627685.png,pink,red,brown,brown,red,pink,red,red,purple,pink,red,white,gray,brown,orange,green,purple,black,orange,orange,red,blue,yellow,black,black,red,black,orange,purple,black,gray,pink,yellow,pink,black,pink,white,brown,purple,purple,yellow,orange,yellow,gray,black,orange,white,blue,green,purple
./stroop_ds/figs/color_nbyn_1712627686.png,yellow,red,red,white,white,black,red,purple,red,black,brown,red,red,red,pink,white,green,green,pink,gray,white,purple,gray,brown,gray,white,gray,pink,red,brown,yellow,red,purple,black,white,gray,yellow,gray,brown,red,black,orange,white,blue,black,brown,purple,yellow,yellow,orange
./stroop_ds/figs/color_nbyn_1712627686.png,orange,orange,purple,gray,red,brown,brown,yellow,purple,gray,black,green,orange,black,orange,white,brown,red,purple,orange,white,white,brown,red,blue,green,green,pink,black,white,yellow,white,pink,white,green,white,black,purple,orange,yellow,gray,orange,purple,blue,orange,black,brown,purple,white,white
./stroop_ds/figs/color_nbyn_1712627687.png,pink,yellow,red,blue,pink,black,black,orange,purple,pink,red,red,black,blue,white,brown,gray,brown,gray,green,red,brown,black,black,black,green,green,green,purple,white,brown,black,red,black,green,pink,purple,brown,green,gray,orange,brown,blue,green,gray,red,orange,orange,brown,pink
./stroop_ds/figs/color_nbyn_1712627687.png,brown,orange,brown,red,blue,black,red,pink,orange,purple,gray,green,black,black,orange,purple,pink,pink,brown,blue,brown,red,gray,green,green,pink,green,brown,green,black,pink,white,pink,brown,purple,yellow,black,yellow,green,brown,brown,green,yellow,purple,purple,yellow,orange,brown,black,gray
./stroop_ds/figs/color_nbyn_1712627688.png,black,yellow,blue,brown,pink,blue,black,white,yellow,red,purple,red,black,white,orange,white,white,red,purple,purple,pink,gray,red,green,green,yellow,orange,green,red,brown,red,brown,green,black,yellow,gray,pink,purple,orange,black,gray,green,brown,black,pink,orange,brown,white,green,brown
./stroop_ds/figs/color_nbyn_1712627688.png,purple,gray,black,purple,yellow,purple,white,white,yellow,pink,gray,pink,gray,blue,black,brown,green,white,gray,orange,blue,purple,orange,brown,brown,green,green,purple,red,blue,white,purple,brown,white,black,purple,yellow,white,gray,orange,red,white,yellow,green,white,brown,blue,brown,yellow,red
./stroop_ds/figs/color_nbyn_1712627688.png,red,purple,yellow,purple,yellow,red,purple,blue,black,brown,green,gray,green,orange,yellow,purple,gray,yellow,purple,blue,purple,blue,gray,gray,green,green,white,white,blue,yellow,gray,red,orange,black,brown,yellow,pink,white,red,gray,black,black,red,purple,green,red,pink,purple,green,yellow
./stroop_ds/figs/color_nbyn_1712627689.png,pink,gray,pink,green,white,white,brown,black,red,pink,black,gray,blue,yellow,green,gray,white,yellow,blue,gray,brown,pink,red,orange,black,purple,purple,green,pink,purple,yellow,pink,gray,orange,white,black,purple,blue,white,green,blue,gray,green,yellow,brown,green,red,red,blue,red
./stroop_ds/figs/color_nbyn_1712627689.png,pink,white,yellow,purple,brown,gray,blue,orange,white,blue,gray,gray,purple,pink,pink,gray,green,pink,green,orange,purple,white,white,purple,black,red,yellow,gray,black,blue,orange,black,orange,green,pink,brown,green,blue,yellow,blue,white,white,gray,green,green,red,brown,brown,brown,black
./stroop_ds/figs/color_nbyn_1712627690.png,red,yellow,purple,black,yellow,white,yellow,white,pink,black,blue,yellow,purple,purple,white,yellow,blue,pink,blue,blue,green,red,gray,white,purple,black,brown,green,yellow,brown,white,pink,black,green,white,brown,pink,black,brown,blue,brown,blue,pink,gray,brown,gray,blue,pink,black,purple
./stroop_ds/figs/color_nbyn_1712627690.png,black,gray,black,gray,red,pink,brown,yellow,yellow,blue,purple,white,brown,blue,green,brown,green,black,green,green,black,black,gray,yellow,brown,red,gray,blue,purple,red,gray,pink,red,pink,blue,white,purple,brown,black,white,white,green,black,orange,brown,yellow,yellow,red,pink,green
./stroop_ds/figs/color_nbyn_1712627691.png,pink,brown,white,gray,brown,purple,white,yellow,black,black,pink,orange,white,blue,black,green,orange,pink,brown,blue,black,black,orange,red,blue,blue,purple,orange,pink,black,pink,black,yellow,gray,green,yellow,white,orange,yellow,purple,white,purple,black,orange,purple,yellow,purple,orange,yellow,purple
./stroop_ds/figs/color_nbyn_1712627691.png,red,green,red,gray,white,red,pink,orange,red,black,brown,white,gray,pink,gray,pink,black,red,yellow,white,gray,brown,gray,green,blue,gray,red,brown,gray,gray,black,black,orange,brown,green,red,yellow,blue,orange,red,pink,orange,blue,green,orange,brown,brown,pink,orange,yellow
./stroop_ds/figs/color_nbyn_1712627693.png,green,white,brown,yellow,brown,red,red,orange,pink,pink,white,orange,pink,red,brown,green,purple,blue,pink,blue,white,black,green,pink,blue,brown,purple,white,orange,brown,black,purple,pink,purple,yellow,gray,purple,gray,orange,green,black,red,blue,orange,brown,purple,yellow,blue,orange,black
./stroop_ds/figs/color_nbyn_1712627694.png,brown,pink,gray,green,pink,blue,yellow,green,brown,white,yellow,gray,purple,black,brown,yellow,brown,brown,red,blue,orange,yellow,white,yellow,brown,white,pink,gray,orange,gray,green,brown,gray,black,blue,blue,yellow,yellow,orange,red,yellow,pink,orange,green,black,pink,green,brown,pink,gray
./stroop_ds/figs/color_nbyn_1712627694.png,white,pink,yellow,white,red,pink,orange,yellow,purple,white,orange,orange,pink,brown,orange,purple,yellow,orange,pink,white,pink,pink,black,pink,pink,blue,white,yellow,black,purple,pink,yellow,gray,black,green,green,orange,red,orange,brown,red,blue,white,orange,black,blue,orange,black,black,red
./stroop_ds/figs/color_nbyn_1712627694.png,blue,blue,purple,black,purple,gray,white,purple,yellow,black,blue,yellow,white,yellow,white,brown,white,white,green,orange,green,brown,pink,red,blue,purple,orange,red,green,blue,gray,gray,green,yellow,brown,purple,red,red,blue,white,white,brown,gray,pink,brown,black,blue,orange,purple,orange
./stroop_ds/figs/color_nbyn_1712627695.png,orange,blue,gray,yellow,brown,white,black,brown,purple,black,black,green,black,white,gray,blue,black,green,black,brown,pink,orange,gray,orange,orange,brown,gray,green,blue,orange,green,green,black,white,purple,green,brown,green,blue,red,white,black,pink,blue,gray,pink,gray,orange,purple,red
./stroop_ds/figs/color_nbyn_1712627695.png,orange,yellow,green,pink,yellow,blue,purple,gray,white,red,gray,orange,blue,white,green,yellow,black,purple,pink,yellow,blue,gray,yellow,white,black,brown,green,gray,red,purple,white,white,orange,pink,yellow,brown,white,green,brown,gray,purple,pink,brown,red,purple,pink,white,orange,blue,orange
./stroop_ds/figs/color_nbyn_1712627696.png,white,gray,red,red,green,yellow,blue,brown,gray,green,black,orange,blue,yellow,yellow,brown,purple,blue,brown,orange,blue,yellow,pink,brown,white,white,yellow,blue,green,brown,yellow,green,black,brown,white,purple,gray,brown,red,yellow,black,red,red,brown,yellow,black,black,blue,red,brown
./stroop_ds/figs/color_nbyn_1712627696.png,purple,gray,white,white,pink,black,yellow,blue,pink,black,brown,orange,yellow,pink,red,brown,gray,gray,brown,blue,red,gray,blue,black,brown,white,black,orange,black,brown,pink,brown,black,pink,purple,white,gray,brown,pink,red,blue,gray,orange,purple,green,pink,black,orange,blue,blue
./stroop_ds/figs/color_nbyn_1712627697.png,purple,blue,orange,green,purple,brown,gray,gray,black,gray,blue,gray,white,blue,pink,black,green,white,purple,yellow,brown,gray,purple,purple,white,green,gray,orange,pink,orange,gray,pink,red,blue,green,brown,brown,pink,gray,pink,black,pink,purple,yellow,brown,white,orange,yellow,black,blue
./stroop_ds/figs/color_nbyn_1712627697.png,pink,red,brown,black,yellow,red,orange,orange,purple,blue,gray,blue,white,orange,orange,white,purple,black,green,black,purple,black,green,pink,red,gray,red,purple,red,yellow,orange,pink,gray,gray,pink,gray,pink,red,yellow,black,purple,gray,red,purple,purple,black,gray,purple,purple,green
./stroop_ds/figs/color_nbyn_1712627698.png,brown,purple,brown,black,brown,green,green,orange,red,red,black,yellow,red,green,pink,brown,gray,blue,purple,pink,blue,green,brown,green,green,white,purple,orange,green,brown,blue,yellow,purple,brown,blue,orange,white,blue,red,gray,pink,yellow,brown,green,orange,green,red,purple,green,pink
./stroop_ds/figs/color_nbyn_1712627698.png,brown,orange,white,purple,yellow,pink,white,white,blue,purple,purple,yellow,white,red,green,black,white,purple,black,purple,yellow,blue,gray,gray,purple,yellow,red,purple,gray,yellow,yellow,purple,white,brown,blue,blue,orange,white,black,brown,brown,gray,pink,orange,black,orange,red,orange,black,yellow
./stroop_ds/figs/color_nbyn_1712627698.png,pink,red,brown,pink,red,gray,pink,pink,purple,white,blue,red,blue,gray,purple,yellow,black,brown,purple,gray,brown,black,green,green,gray,brown,orange,red,purple,yellow,brown,red,green,green,black,purple,blue,white,purple,green,green,purple,purple,blue,blue,yellow,pink,green,brown,green
./stroop_ds/figs/color_nbyn_1712627699.png,yellow,yellow,black,red,purple,blue,white,purple,red,purple,orange,orange,white,black,pink,blue,black,black,green,pink,purple,yellow,yellow,pink,green,orange,gray,yellow,black,pink,purple,yellow,orange,black,gray,pink,purple,yellow,red,red,red,blue,green,purple,blue,brown,red,purple,green,white
./stroop_ds/figs/color_nbyn_1712627699.png,orange,green,gray,green,orange,black,gray,orange,brown,red,gray,green,blue,green,red,purple,black,orange,white,yellow,gray,black,brown,orange,orange,blue,blue,purple,white,red,black,blue,blue,orange,brown,blue,orange,white,blue,red,yellow,blue,green,gray,green,red,yellow,black,orange,orange
./stroop_ds/figs/color_nbyn_1712627700.png,yellow,black,white,purple,pink,orange,black,brown,gray,purple,blue,red,pink,pink,pink,red,purple,orange,blue,pink,brown,brown,brown,purple,green,purple,yellow,yellow,blue,orange,gray,pink,orange,brown,pink,purple,black,purple,pink,brown,red,blue,purple,red,gray,green,pink,purple,white,yellow
./stroop_ds/figs/color_nbyn_1712627700.png,green,yellow,brown,gray,blue,blue,red,orange,white,purple,yellow,brown,blue,red,white,white,blue,green,black,green,orange,pink,yellow,gray,red,yellow,brown,red,green,gray,yellow,brown,white,pink,gray,pink,blue,red,pink,green,orange,pink,brown,gray,black,orange,brown,brown,pink,pink
./stroop_ds/figs/color_nbyn_1712627701.png,white,blue,pink,purple,black,blue,black,gray,red,orange,pink,red,orange,gray,pink,gray,gray,white,white,yellow,green,gray,brown,brown,yellow,pink,blue,brown,orange,blue,black,gray,green,black,orange,white,orange,gray,red,black,orange,orange,black,purple,gray,red,gray,black,orange,pink
./stroop_ds/figs/color_nbyn_1712627701.png,gray,red,blue,black,yellow,white,red,blue,red,blue,black,orange,red,green,pink,green,gray,brown,yellow,brown,red,red,pink,black,orange,green,pink,green,yellow,orange,brown,purple,red,pink,black,orange,gray,white,brown,purple,brown,gray,white,red,black,orange,gray,gray,purple,yellow
./stroop_ds/figs/color_nbyn_1712627702.png,yellow,brown,green,yellow,orange,brown,black,blue,pink,blue,green,brown,pink,red,purple,green,pink,purple,black,yellow,yellow,green,red,red,white,gray,brown,gray,blue,brown,black,black,pink,yellow,black,black,gray,gray,black,yellow,white,blue,blue,orange,brown,yellow,pink,gray,green,green
./stroop_ds/figs/color_nbyn_1712627702.png,red,red,red,black,blue,green,pink,yellow,purple,black,gray,black,black,yellow,brown,purple,gray,purple,orange,red,gray,black,red,orange,blue,black,gray,red,blue,orange,white,pink,yellow,purple,red,purple,pink,green,green,pink,green,white,brown,black,pink,black,white,yellow,black,red
./stroop_ds/figs/color_nbyn_1712627702.png,gray,white,red,brown,blue,black,purple,green,red,orange,red,green,brown,brown,red,yellow,black,purple,orange,orange,brown,green,yellow,black,gray,yellow,pink,black,purple,black,white,white,gray,green,orange,purple,orange,orange,orange,purple,blue,white,pink,yellow,yellow,red,red,green,pink,gray
./stroop_ds/figs/color_nbyn_1712627703.png,gray,red,orange,orange,blue,red,orange,purple,brown,gray,black,green,red,brown,orange,black,black,orange,orange,white,orange,yellow,blue,yellow,black,brown,orange,white,blue,gray,purple,orange,blue,pink,black,red,green,purple,yellow,pink,pink,pink,blue,red,orange,gray,red,orange,pink,black
./stroop_ds/figs/color_nbyn_1712627703.png,brown,red,black,purple,green,pink,gray,red,pink,yellow,pink,orange,white,purple,white,green,green,brown,yellow,blue,brown,brown,black,black,pink,orange,black,purple,orange,purple,black,red,yellow,orange,brown,red,green,green,blue,purple,black,yellow,orange,white,purple,brown,orange,green,orange,blue
./stroop_ds/figs/color_nbyn_1712627704.png,gray,white,gray,green,yellow,green,white,pink,blue,gray,brown,pink,orange,blue,white,yellow,pink,green,white,purple,blue,purple,black,black,red,pink,brown,pink,purple,orange,red,green,pink,brown,black,purple,brown,gray,purple,gray,green,gray,orange,green,orange,brown,blue,black,pink,white
./stroop_ds/figs/color_nbyn_1712627704.png,white,blue,brown,green,red,yellow,red,blue,black,black,black,green,white,purple,purple,brown,orange,pink,white,pink,blue,pink,red,brown,orange,green,white,yellow,purple,orange,white,pink,red,brown,orange,brown,brown,gray,orange,red,pink,yellow,purple,gray,pink,black,blue,green,blue,red
./stroop_ds/figs/color_nbyn_1712627705.png,black,yellow,blue,black,blue,purple,yellow,black,gray,yellow,gray,blue,black,green,purple,green,black,pink,yellow,brown,gray,black,black,pink,blue,orange,red,gray,black,white,pink,brown,red,orange,pink,green,red,purple,gray,blue,gray,yellow,blue,pink,purple,orange,yellow,black,orange,green
./stroop_ds/figs/color_nbyn_1712627705.png,purple,yellow,purple,black,pink,red,orange,black,pink,pink,yellow,purple,blue,purple,pink,yellow,blue,black,orange,orange,brown,red,white,blue,brown,blue,blue,brown,purple,white,blue,white,blue,red,red,red,white,blue,red,black,blue,yellow,green,black,gray,green,gray,brown,green,pink
./stroop_ds/figs/color_nbyn_1712627706.png,brown,purple,brown,blue,red,red,orange,white,red,red,brown,yellow,yellow,orange,gray,black,brown,red,red,orange,orange,yellow,blue,orange,black,gray,orange,white,white,pink,brown,purple,black,red,white,purple,blue,pink,green,orange,green,white,red,purple,white,green,red,orange,purple,pink
./stroop_ds/figs/color_nbyn_1712627706.png,orange,white,gray,red,gray,orange,gray,red,orange,brown,yellow,pink,gray,pink,pink,white,brown,blue,pink,purple,brown,blue,green,gray,black,pink,blue,gray,yellow,gray,red,purple,blue,gray,purple,yellow,white,pink,orange,purple,black,yellow,blue,gray,yellow,blue,blue,gray,yellow,gray
./stroop_ds/figs/color_nbyn_1712627706.png,green,pink,yellow,blue,pink,purple,blue,purple,red,orange,brown,orange,yellow,red,yellow,brown,yellow,gray,brown,purple,blue,yellow,orange,gray,black,pink,brown,red,orange,white,black,yellow,green,orange,yellow,brown,red,white,yellow,white,white,red,red,green,orange,black,orange,purple,brown,white
./stroop_ds/figs/color_nbyn_1712627709.png,white,purple,blue,white,purple,black,purple,yellow,orange,red,black,green,black,purple,pink,green,brown,gray,green,blue,black,black,orange,purple,gray,pink,blue,purple,brown,orange,orange,gray,pink,purple,blue,black,red,blue,black,white,gray,brown,brown,blue,orange,pink,gray,red,pink,white
./stroop_ds/figs/color_nbyn_1712627709.png,green,white,brown,blue,pink,yellow,yellow,purple,purple,gray,white,red,white,white,white,gray,yellow,red,brown,pink,white,brown,white,green,green,purple,yellow,gray,black,blue,black,black,green,purple,purple,yellow,pink,blue,purple,pink,gray,purple,orange,green,green,brown,yellow,white,orange,yellow
./stroop_ds/figs/color_nbyn_1712627710.png,black,yellow,pink,blue,blue,purple,green,white,yellow,green,gray,yellow,black,blue,orange,blue,green,green,red,brown,pink,purple,green,white,blue,pink,purple,black,black,blue,green,brown,black,green,orange,yellow,red,black,white,black,purple,pink,red,blue,purple,brown,brown,purple,orange,yellow
./stroop_ds/figs/color_nbyn_1712627710.png,blue,white,red,black,blue,brown,red,orange,pink,brown,yellow,red,red,blue,green,yellow,blue,orange,red,black,brown,red,black,green,gray,green,gray,yellow,white,purple,yellow,brown,red,orange,orange,pink,purple,white,orange,gray,green,white,red,red,yellow,brown,orange,black,orange,green
./stroop_ds/figs/color_nbyn_1712627711.png,blue,red,red,gray,gray,pink,white,orange,brown,green,blue,red,gray,orange,purple,green,purple,yellow,purple,blue,red,yellow,orange,yellow,pink,blue,gray,black,pink,purple,blue,blue,red,gray,blue,yellow,yellow,black,red,orange,black,black,orange,brown,black,pink,orange,gray,red,red
./stroop_ds/figs/color_nbyn_1712627711.png,blue,green,brown,green,red,green,pink,gray,black,pink,purple,gray,purple,black,white,yellow,brown,black,gray,brown,blue,brown,orange,purple,white,red,green,gray,pink,brown,pink,green,yellow,purple,brown,pink,blue,red,yellow,green,brown,red,black,purple,green,green,red,orange,pink,pink
./stroop_ds/figs/color_nbyn_1712627712.png,gray,purple,green,gray,blue,black,white,black,brown,yellow,black,purple,red,black,pink,red,yellow,red,yellow,blue,black,white,white,green,brown,pink,red,blue,red,green,green,gray,green,purple,red,orange,black,gray,yellow,blue,purple,blue,white,white,pink,blue,yellow,brown,blue,purple
./stroop_ds/figs/color_nbyn_1712627712.png,brown,green,orange,blue,brown,pink,gray,yellow,white,pink,green,yellow,yellow,green,brown,yellow,purple,pink,black,blue,brown,green,gray,blue,white,purple,gray,green,white,purple,red,white,gray,red,blue,orange,green,red,gray,orange,red,green,black,blue,red,blue,brown,brown,pink,brown
./stroop_ds/figs/color_nbyn_1712627712.png,red,brown,pink,pink,purple,black,blue,black,black,red,brown,yellow,brown,orange,blue,black,green,black,gray,black,black,purple,yellow,white,pink,gray,blue,white,purple,white,purple,blue,purple,brown,white,black,blue,gray,black,gray,orange,orange,green,orange,pink,white,black,white,white,blue
./stroop_ds/figs/color_nbyn_1712627713.png,blue,orange,purple,gray,purple,brown,purple,blue,brown,purple,green,green,purple,red,pink,gray,pink,gray,orange,purple,orange,pink,gray,brown,gray,purple,purple,pink,white,white,white,blue,red,red,orange,brown,red,white,blue,pink,white,brown,yellow,blue,green,white,purple,red,brown,gray
./stroop_ds/figs/color_nbyn_1712627713.png,red,gray,white,orange,white,yellow,white,white,yellow,yellow,purple,white,blue,black,brown,purple,orange,purple,pink,white,green,yellow,white,orange,blue,black,purple,black,brown,gray,brown,white,green,purple,purple,purple,blue,pink,blue,yellow,black,orange,red,green,blue,gray,pink,black,red,red
./stroop_ds/figs/color_nbyn_1712627714.png,black,gray,gray,gray,black,orange,orange,black,blue,gray,white,white,purple,red,pink,pink,pink,yellow,orange,blue,gray,white,green,green,gray,purple,white,white,red,gray,purple,white,brown,brown,red,black,pink,red,orange,black,purple,pink,blue,black,black,blue,green,blue,black,yellow
./stroop_ds/figs/color_nbyn_1712627714.png,white,black,brown,white,gray,orange,green,gray,yellow,brown,green,pink,orange,brown,yellow,purple,yellow,yellow,brown,purple,yellow,orange,brown,pink,yellow,blue,yellow,yellow,gray,green,black,orange,black,blue,black,orange,green,orange,yellow,orange,blue,orange,orange,pink,orange,white,purple,red,red,red
./stroop_ds/figs/color_nbyn_1712627715.png,white,brown,yellow,gray,green,brown,red,black,gray,yellow,blue,yellow,purple,white,red,yellow,green,orange,orange,black,gray,black,pink,pink,white,orange,brown,yellow,blue,red,white,blue,orange,orange,gray,brown,black,purple,brown,orange,orange,brown,brown,black,brown,red,blue,red,yellow,yellow
./stroop_ds/figs/color_nbyn_1712627715.png,green,pink,brown,yellow,white,black,green,gray,pink,purple,gray,orange,brown,white,gray,yellow,orange,purple,yellow,yellow,purple,white,green,orange,white,blue,pink,black,white,black,white,white,red,green,gray,yellow,white,gray,white,white,brown,brown,purple,black,blue,red,red,pink,pink,gray
./stroop_ds/figs/color_nbyn_1712627716.png,purple,gray,blue,purple,orange,red,brown,white,yellow,brown,white,orange,gray,yellow,red,white,white,brown,green,white,blue,gray,orange,gray,pink,brown,red,gray,red,brown,yellow,white,yellow,pink,white,purple,red,green,yellow,pink,brown,green,yellow,blue,red,gray,red,orange,blue,gray
